"File","Line","Column","ErrorCode","Message"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","207","23","CS0246","The type or namespace name 'BoxColliderShape' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","485","31","CS1061","'Enemy' does not contain a definition for 'Id' and no accessible extension method 'Id' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","486","31","CS1061","'Enemy' does not contain a definition for 'Name' and no accessible extension method 'Name' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","488","31","CS1061","'Enemy' does not contain a definition for 'Velocity' and no accessible extension method 'Velocity' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","491","40","CS0266","Cannot implicitly convert type 'float' to 'int'. An explicit conversion exists (are you missing a cast?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","493","31","CS1061","'Enemy' does not contain a definition for 'Armor' and no accessible extension method 'Armor' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","495","31","CS1061","'Enemy' does not contain a definition for 'SourceWave' and no accessible extension method 'SourceWave' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","496","31","CS1061","'Enemy' does not contain a definition for 'SpawnTime' and no accessible extension method 'SpawnTime' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","497","31","CS1061","'Enemy' does not contain a definition for 'DeathTime' and no accessible extension method 'DeathTime' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","498","31","CS1061","'Enemy' does not contain a definition for 'PathProgress' and no accessible extension method 'PathProgress' accepting a first argument of type 'Enemy' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveLoader.cs","493","44","CS0122","'DifficultyMultiplier.DifficultyMultiplier()' is inaccessible due to its protection level [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveLoader.cs","506","27","CS0029","Cannot implicitly convert type 'SASZombieAssaultTD.Engine.Waves.SpawnPatternType' to 'SASZombieAssaultTD.Engine.Waves.SpawnPattern' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveLoader.cs","520","31","CS0029","Cannot implicitly convert type 'SASZombieAssaultTD.Engine.Waves.SpawnPatternType' to 'SASZombieAssaultTD.Engine.Waves.SpawnPattern' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","218","78","CS1503","Argument 1: cannot convert from 'object' to 'uint' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","219","78","CS1503","Argument 1: cannot convert from 'object' to 'uint' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","221","24","CS1729","'CollisionResult' does not contain a constructor that takes 3 arguments [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","182","21","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","182","51","CS0103","The name 'FontCache' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","235","17","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","239","17","CS0103","The name 'AudioSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","522","32","CS0246","The type or namespace name 'SwarmZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","523","33","CS0117","'ZombieType' does not contain a definition for 'Sprinter' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","524","32","CS0246","The type or namespace name 'SprinterZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","525","33","CS0117","'ZombieType' does not contain a definition for 'Shadow' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","526","32","CS0246","The type or namespace name 'ShadowZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","528","32","CS0246","The type or namespace name 'BloaterZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","530","32","CS0246","The type or namespace name 'MamushkaZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","531","33","CS0117","'ZombieType' does not contain a definition for 'Ruin' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","532","32","CS0246","The type or namespace name 'RuinZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","533","33","CS0117","'ZombieType' does not contain a definition for 'Devastator' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","534","32","CS0246","The type or namespace name 'DevastatorZombie' could not be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Save\SAS\EnemySaveData.cs","535","33","CS0117","'ZombieType' does not contain a definition for 'RobotClown' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Resources\RSManager.cs","893","59","CS1061","'RSManager' does not contain a definition for 'LoadResourceAsync' and no accessible extension method 'LoadResourceAsync' accepting a first argument of type 'RSManager' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","292","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","293","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\PlacementValidator.cs","462","39","CS0117","'NavigationGrid' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Towers\PlacementValidator.cs","483","39","CS0117","'NavigationGrid' does not contain a definition for 'Instance' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","312","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","316","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","212","18","CS0103","The name '_isVisible' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","217","17","CS0103","The name 'RenderBackground' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","352","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","243","30","CS0103","The name 'GetTransitionProgress' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","245","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","250","30","CS0103","The name 'GetTransitionProgress' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","252","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","256","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","271","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Waves\WaveDirector.cs","147","17","CS0120","An object reference is required for the non-static field, method, or property 'ModernAudioSubsystem.PlaySound(string, Vector3, float)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","283","30","CS7036","There is no argument given that corresponds to the required parameter 'upgrade' of 'UpgradePanel.GetUpgradeStatusText(TowerUpgrade)' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","284","31","CS0103","The name 'GetUpgradeStatusColor' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","287","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","298","28","CS0103","The name 'GetUpgradeInfoText' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","299","33","CS0103","The name 'GetUpgradeInfoTextColor' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","301","13","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\CashDisplay.cs","373","17","CS0103","The name 'RenderSystem' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","393","17","CS0103","The name 'PlayErrorSound' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","410","13","CS0103","The name 'UpdateUpgradeOptions' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","414","13","CS0103","The name 'PlaySuccessSound' does not exist in the current context [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","418","40","CS1503","Argument 1: cannot convert from 'SASZombieAssaultTD.Engine.Towers.Tower' to 'SASZombieAssaultTD.Engine.UI.HUD.TowerUpgrade' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\UI\HUD\UpgradePanel.cs","420","95","CS1061","'Tower' does not contain a definition for 'Name' and no accessible extension method 'Name' accepting a first argument of type 'Tower' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","228","31","CS1061","'CollisionResult' does not contain a definition for 'IsTrigger' and no accessible extension method 'IsTrigger' accepting a first argument of type 'CollisionResult' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","231","88","CS1061","'CollisionResult' does not contain a definition for 'EntityA' and no accessible extension method 'EntityA' accepting a first argument of type 'CollisionResult' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","232","88","CS1061","'CollisionResult' does not contain a definition for 'EntityB' and no accessible extension method 'EntityB' accepting a first argument of type 'CollisionResult' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","233","62","CS0104","'TransformComponent' is an ambiguous reference between 'SASZombieAssaultTD.Engine.Components.TransformComponent' and 'SASZombieAssaultTD.Engine.ECS.TransformComponent' [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
"E:\BDC\Projects\SASZombieAssaultTD\Engine\Physics\CollisionSystem.cs","233","92","CS1061","'CollisionResult' does not contain a definition for 'EntityA' and no accessible extension method 'EntityA' accepting a first argument of type 'CollisionResult' could be found (are you missing a using directive or an assembly reference?) [E:\BDC\Projects\SASZombieAssaultTD\SASZombieAssaultTD.csproj]"
